"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","response","Training.Test.Validation"
"180",31,"admin.","married","high.school","no","yes","yes","telephone","may","mon",286,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.489915
"181",53,"technician","divorced","professional.course","unknown","no","yes","telephone","may","mon",206,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.56018
"182",45,"blue-collar","married","basic.4y","no","yes","no","telephone","may","mon",164,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.272239
"183",49,"blue-collar","divorced","high.school","no","no","yes","telephone","may","mon",742,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.605517
"184",35,"services","divorced","high.school","no","no","no","telephone","may","mon",122,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.571692
"185",38,"unknown","married","unknown","unknown","no","no","telephone","may","mon",362,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.594639
"186",38,"services","single","high.school","unknown","no","no","telephone","may","mon",357,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.078102
"187",59,"retired","married","professional.course","unknown","no","no","telephone","may","mon",107,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.051779
"188",43,"unknown","married","unknown","no","yes","no","telephone","may","mon",267,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.454663
"189",42,"admin.","married","high.school","no","yes","no","telephone","may","mon",248,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.61264
"190",40,"admin.","married","basic.6y","unknown","yes","no","telephone","may","mon",215,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.248661
"191",46,"blue-collar","married","unknown","unknown","no","no","telephone","may","mon",209,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.413956
"192",57,"housemaid","divorced","basic.4y","no","yes","yes","telephone","may","mon",205,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.02974
"193",42,"admin.","married","university.degree","no","yes","no","telephone","may","mon",261,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.435902
"194",27,"admin.","single","university.degree","no","no","no","telephone","may","mon",106,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.608356
"195",36,"admin.","married","high.school","no","no","no","telephone","may","mon",108,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.505891
"196",40,"management","married","university.degree","unknown","yes","no","telephone","may","mon",358,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.390662
"197",34,"admin.","single","basic.9y","unknown","no","no","telephone","may","mon",453,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.450999
"198",56,"retired","married","basic.6y","no","no","no","telephone","may","mon",136,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.55022
"199",42,"blue-collar","married","basic.9y","no","no","no","telephone","may","mon",173,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.399719
"200",43,"services","married","high.school","no","yes","no","telephone","may","mon",241,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.435306
"201",54,"management","single","basic.9y","no","yes","no","telephone","may","mon",224,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.28616
"202",54,"technician","married","professional.course","no","yes","yes","telephone","may","mon",196,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.292007
"203",40,"housemaid","single","professional.course","no","no","no","telephone","may","mon",111,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.587649
"204",26,"admin.","single","university.degree","no","yes","no","telephone","may","mon",231,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.281264
"205",36,"admin.","married","high.school","no","no","no","telephone","may","mon",669,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.056115
"206",29,"services","single","high.school","no","yes","no","telephone","may","mon",425,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.112985
"207",36,"blue-collar","married","basic.9y","no","yes","no","telephone","may","mon",121,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.042487
"208",50,"self-employed","single","university.degree","no","no","yes","telephone","may","mon",88,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.229912
"209",49,"entrepreneur","married","high.school","no","yes","no","telephone","may","mon",135,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.146251
"210",42,"technician","single","professional.course","unknown","yes","no","telephone","may","mon",152,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.210746
"211",36,"blue-collar","single","high.school","no","yes","yes","telephone","may","mon",402,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.603636
"212",41,"management","married","university.degree","unknown","no","no","telephone","may","mon",213,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.462042
"213",57,"management","married","professional.course","unknown","yes","no","telephone","may","mon",144,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.086725
"214",32,"services","single","high.school","no","yes","no","telephone","may","mon",158,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.51926
"215",58,"blue-collar","divorced","basic.4y","no","yes","no","telephone","may","mon",254,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.31433
"216",52,"technician","married","high.school","no","yes","no","telephone","may","mon",503,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.316637
"217",50,"services","divorced","professional.course","no","no","no","telephone","may","mon",680,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.529898
"218",33,"entrepreneur","married","university.degree","no","yes","no","telephone","may","mon",130,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.041796
"219",57,"blue-collar","married","basic.4y","no","no","no","telephone","may","mon",164,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.082539
"220",53,"admin.","married","university.degree","no","yes","no","telephone","may","mon",208,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.083221
"221",43,"unemployed","single","university.degree","no","no","no","telephone","may","mon",404,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.12342
"222",36,"blue-collar","single","high.school","no","no","no","telephone","may","mon",396,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.09893
"223",58,"entrepreneur","married","basic.4y","no","yes","no","telephone","may","mon",350,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.275918
"224",40,"unemployed","divorced","high.school","unknown","no","no","telephone","may","tue",88,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.647832
"225",45,"technician","married","high.school","no","yes","no","telephone","may","tue",168,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.254628
"226",46,"admin.","married","university.degree","no","yes","no","telephone","may","tue",158,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.130959
"227",36,"technician","married","university.degree","no","no","no","telephone","may","tue",210,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.586283
"228",41,"self-employed","married","high.school","no","yes","no","telephone","may","tue",102,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.024233
"229",49,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","tue",64,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.445675
"230",37,"blue-collar","married","basic.9y","no","no","yes","telephone","may","tue",54,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.513432
"231",43,"services","married","high.school","no","no","no","telephone","may","tue",202,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.416269
"232",49,"blue-collar","married","unknown","no","no","no","telephone","may","tue",286,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.551223
"233",41,"technician","married","basic.6y","no","yes","no","telephone","may","tue",278,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.071473
"234",38,"admin.","single","university.degree","no","no","no","telephone","may","tue",189,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.201931
"235",33,"admin.","married","basic.9y","no","no","no","telephone","may","tue",83,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.512819
"236",33,"admin.","married","basic.9y","no","yes","no","telephone","may","tue",235,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.108654
"237",30,"student","single","unknown","unknown","no","no","telephone","may","tue",133,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.572838
"238",59,"management","married","basic.4y","unknown","yes","yes","telephone","may","tue",318,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.639822
"239",48,"housemaid","married","basic.6y","unknown","yes","yes","telephone","may","tue",501,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.253252
"240",44,"services","married","high.school","no","yes","no","telephone","may","tue",1030,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes",0.197154
"241",59,"retired","unknown","university.degree","unknown","no","no","telephone","may","tue",253,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.011795
"242",50,"management","married","high.school","unknown","no","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.46658
"243",42,"admin.","married","high.school","no","no","no","telephone","may","tue",69,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.436953
"244",45,"admin.","married","basic.9y","no","no","no","telephone","may","tue",243,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.140004
"245",36,"technician","married","professional.course","no","no","no","telephone","may","tue",769,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.294736
"246",41,"self-employed","married","university.degree","no","yes","yes","telephone","may","tue",442,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.294272
"247",42,"entrepreneur","married","university.degree","no","yes","no","telephone","may","tue",154,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.419529
"248",52,"services","divorced","basic.6y","no","no","no","telephone","may","tue",393,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.515959
"249",39,"admin.","married","high.school","no","yes","no","telephone","may","tue",203,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.148315
"250",42,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","tue",326,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.103328
"251",41,"admin.","married","high.school","no","no","no","telephone","may","tue",483,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.2861
"252",55,"technician","married","basic.4y","no","no","yes","telephone","may","tue",259,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.485374
"253",30,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",227,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.183697
"254",45,"entrepreneur","married","basic.4y","unknown","yes","no","telephone","may","tue",576,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.444582
"255",51,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may","tue",180,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.065015
"256",39,"self-employed","single","basic.9y","unknown","yes","yes","telephone","may","tue",90,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.097
"257",34,"technician","single","university.degree","no","yes","no","telephone","may","tue",186,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.350364
"258",57,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","tue",208,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.430119
"259",49,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","tue",180,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.363984
"260",38,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","tue",118,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.627563
"261",49,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",102,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.502276
"262",58,"management","married","basic.6y","no","no","no","telephone","may","tue",342,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.326941
"263",43,"technician","married","professional.course","no","yes","no","telephone","may","tue",225,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.263649
"264",50,"unknown","married","unknown","unknown","yes","no","telephone","may","tue",185,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.642375
"265",31,"services","married","high.school","unknown","no","no","telephone","may","tue",276,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.34286
"266",43,"self-employed","divorced","university.degree","no","no","no","telephone","may","tue",87,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.172368
"267",43,"self-employed","married","basic.9y","unknown","no","no","telephone","may","tue",744,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.423661
"268",30,"self-employed","single","university.degree","no","yes","no","telephone","may","tue",262,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.219391
"269",27,"services","single","professional.course","no","yes","yes","telephone","may","tue",271,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.505414
"270",51,"services","married","unknown","unknown","no","no","telephone","may","tue",141,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.294514
"271",35,"blue-collar","married","professional.course","no","no","no","telephone","may","tue",241,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.332567
"272",47,"admin.","divorced","university.degree","no","no","no","telephone","may","tue",196,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.321676
"273",46,"management","married","unknown","no","yes","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.150554
"274",40,"technician","married","professional.course","unknown","no","yes","telephone","may","tue",264,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.309352
"275",26,"housemaid","married","university.degree","no","no","no","telephone","may","tue",246,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.031583
"276",32,"blue-collar","divorced","basic.9y","unknown","no","no","telephone","may","tue",309,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.482836
"277",45,"management","married","university.degree","no","yes","no","telephone","may","tue",140,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.468402
"278",42,"technician","married","professional.course","no","no","no","telephone","may","tue",1623,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes",0.086365
"279",57,"technician","married","basic.4y","unknown","no","no","telephone","may","tue",238,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.144362
"280",48,"unemployed","single","basic.4y","no","yes","no","telephone","may","tue",112,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.346886
"281",54,"housemaid","married","basic.4y","no","no","no","telephone","may","tue",262,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.644162
"282",40,"blue-collar","married","basic.6y","no","no","yes","telephone","may","tue",53,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.169762
"283",44,"admin.","single","basic.9y","unknown","no","no","telephone","may","tue",134,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.361012
"284",42,"technician","divorced","high.school","no","no","no","telephone","may","tue",204,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.49039
"285",39,"management","married","basic.6y","unknown","no","no","telephone","may","tue",27,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.266572
"286",42,"management","married","university.degree","no","no","no","telephone","may","tue",1677,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes",0.090951
"287",43,"management","married","professional.course","no","yes","no","telephone","may","tue",310,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.086693
"288",31,"admin.","divorced","high.school","no","no","no","telephone","may","tue",47,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.501735
"289",44,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","tue",472,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.110219
"290",39,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","tue",114,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0.152078
